Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
0873dcf0-0420-49ee-895a-8387a46067fe,f9f596e1-9581-44a2-b2f1-a5550cf132e3,221782.0,Short Term,732.0,2777325.0,10+ years,Home Mortgage,Home Improvements,31013.51,22.0,3.0,10.0,0.0,198493.0,314842.0,0.0,0.0
1ca21fca-3a48-4e3b-b102-86593f1d46cb,31d493e0-8355-4b7e-8d3e-ff9c3bdc47e0,145684.0,Short Term,693.0,813010.0,4 years,Rent,Buy House,25135.29,14.1,52.0,16.0,1.0,75050.0,297594.0,0.0,0.0
d5b06de7-8937-49b0-9a26-fb924fa295cb,57661c78-3606-417a-b406-281cefc1d835,70334.0,Short Term,705.0,552843.0,4 years,Rent,Other,13728.83,16.7,20.0,12.0,0.0,275728.0,426250.0,0.0,0.0
a65d7dda-ddc7-45c9-b5d2-dd21360e6f94,8797c809-a1a8-43d1-acc0-96a6c7f33bd6,99999999.0,Short Term,750.0,1428477.0,3 years,Home Mortgage,Debt Consolidation,15475.12,27.7,31.0,14.0,0.0,218253.0,1989944.0,0.0,0.0
bf516feb-c0c4-4726-b0e3-64529cff38c6,03553a59-1d0e-4747-bdbf-d88f62ea3855,131362.0,Short Term,701.0,1058794.0,10+ years,Rent,Debt Consolidation,3141.08,19.3,16.0,8.0,0.0,99617.0,324016.0,0.0,0.0
db2b921e-bee8-421d-9940-152ac1c218b2,09b41a38-ad11-4c73-bfac-9afab3ea95a4,646272.0,Short Term,710.0,2232576.0,5 years,Home Mortgage,Home Improvements,26046.72,17.7,26.0,16.0,0.0,361285.0,712668.0,0.0,0.0
2c9c59be-1ae5-416e-be3f-35d4119d300d,21e863ef-cc7f-4024-ada3-b48dcfaceb35,179366.0,Short Term,725.0,2071836.0,1 year,Rent,Debt Consolidation,51623.0,21.3,36.0,30.0,0.0,133532.0,495550.0,0.0,0.0
26c8f507-3222-40b3-ba06-f87016ea7b60,c5b77d44-ec68-402a-ae35-404ceb1b8dc3,221892.0,Long Term,706.0,804859.0,3 years,Own Home,Debt Consolidation,18042.4,16.7,13.0,28.0,0.0,354673.0,1153592.0,0.0,0.0
dc88617d-995b-4e19-aa38-8291c7cd824c,7ab62a89-f70e-453a-90e0-a77a38e4bf7e,191136.0,Short Term,735.0,528998.0,7 years,Rent,Debt Consolidation,15032.42,22.5,46.0,11.0,0.0,219279.0,316602.0,0.0,0.0
69e0f3d1-38d3-4755-b6cc-b0097582521c,89955af6-51a0-4b93-ad5d-5078630ff239,350526.0,Long Term,7280.0,1135212.0,1 year,Home Mortgage,Debt Consolidation,15609.26,20.3,24.0,8.0,0.0,218329.0,396220.0,0.0,0.0
b9856971-bebc-496e-bc7e-a272dc3d1616,19181cf1-7237-4e82-94ac-75d0213e18ff,336380.0,Short Term,704.0,2227180.0,8 years,Rent,Debt Consolidation,2765.45,21.0,72.0,2.0,0.0,112328.0,134508.0,0.0,0.0
7f576521-7a53-4308-a07b-e7a73c775d59,ecd35bdd-2835-410d-930f-841e0a82c3fd,520124.0,Short Term,741.0,1901330.0,7 years,Home Mortgage,Debt Consolidation,16636.59,15.0,31.0,14.0,0.0,489725.0,572198.0,0.0,0.0
f04efa44-f832-49b8-a299-c6288c7451e7,d81ea1f3-2cd0-469b-b5b1-21b93cdb57d1,133694.0,Short Term,734.0,1178646.0,7 years,Home Mortgage,Medical Bills,12768.57,10.1,58.0,6.0,0.0,83296.0,111386.0,0.0,0.0
f6fa99fd-5a17-4d2f-86f3-a2273b72339f,04775e21-5842-4d3a-9ecc-34ef907a812a,170214.0,Short Term,722.0,836475.0,3 years,Home Mortgage,Debt Consolidation,18960.29,14.0,34.0,11.0,0.0,106761.0,166386.0,0.0,0.0
5ca0880a-a5d5-4dea-a6bc-b2bc4992282f,12842672-3af1-46a6-9ded-f8a0a9a4eef6,99999999.0,Short Term,747.0,2328925.0,10+ years,Home Mortgage,Debt Consolidation,40561.96,27.6,13.0,13.0,0.0,180348.0,506858.0,0.0,0.0
1a9aeef4-ce80-45b2-b46c-02a7f8d1aa82,9ff411b2-60b9-4026-b732-d37934520d96,713152.0,Long Term,6170.0,3041520.0,3 years,Rent,major_purchase,28134.06,8.0,21.0,6.0,0.0,28424.0,144958.0,0.0,0.0
65a38a69-dfb4-4b7e-b643-54a09ec4b88f,73bcd250-b3f2-4903-87e8-f5fb95674db1,771936.0,Long Term,727.0,1828560.0,7 years,Home Mortgage,Debt Consolidation,28342.68,16.4,28.0,6.0,0.0,552805.0,807158.0,0.0,0.0
91fc42ab-13d9-479d-b836-a041432ee327,0549b9cf-f3b4-46dc-8059-36d3cd8f95a1,217382.0,Long Term,671.0,938695.0,8 years,Rent,Debt Consolidation,11420.71,19.7,69.0,12.0,0.0,131480.0,286682.0,0.0,0.0
6a491870-47f6-4e8f-a1f7-69238cbb36f6,af5e66fd-1f4e-4aa1-85d0-55d3e71d7517,130900.0,Short Term,729.0,847913.0,< 1 year,Rent,Debt Consolidation,3412.97,9.9,58.0,5.0,0.0,104139.0,320694.0,0.0,0.0
aace3752-f07d-42a9-9235-7e8636d38115,f97a1cdd-7f92-4dc5-bccf-ebe1da480b0b,225126.0,Short Term,719.0,1788736.0,7 years,Home Mortgage,Buy House,15055.03,19.3,61.0,21.0,0.0,329593.0,529320.0,0.0,0.0
5ff402e8-0e66-480c-976b-ae4956c1c037,ce28a8e8-7069-43fa-9520-d4d9006c4594,269148.0,Long Term,608.0,1878948.0,10+ years,Home Mortgage,Debt Consolidation,59186.52,16.0,11.0,18.0,0.0,528789.0,1101232.0,0.0,0.0
23fb927c-a359-4a52-bdc0-c87954bddae8,ea385e12-2e69-482d-8c9a-63f01541683a,99999999.0,Long Term,728.0,1396785.0,10+ years,Home Mortgage,Debt Consolidation,10056.89,16.6,46.0,9.0,0.0,514843.0,1141998.0,0.0,0.0
c720f6eb-4ca0-44ed-8f2b-ec793ab3fe99,28d28c0d-0650-4a3c-8cc3-9ce223bf166f,394482.0,Long Term,713.0,1206975.0,10+ years,Rent,Debt Consolidation,17501.28,16.6,9.0,10.0,0.0,186485.0,319880.0,0.0,0.0
50fc569b-4c10-4bf7-946a-19271094eeb1,f0dfd746-46b7-45f0-9918-e2ad8596b783,99999999.0,Short Term,735.0,648185.0,4 years,Rent,Debt Consolidation,7184.09,20.9,45.0,7.0,0.0,343539.0,1156342.0,0.0,0.0
6f57ec66-e98e-4b87-9430-6da1ceefb465,660e81c9-180a-4300-9206-c8be6e403127,763532.0,Long Term,649.0,1714484.0,10+ years,Rent,Debt Consolidation,48291.16,31.8,14.0,21.0,0.0,372723.0,802164.0,0.0,0.0
70f98c0b-b451-4164-a1e0-b38eb0b9d869,71087835-6864-4588-a1c4-631256e29fc9,52184.0,Short Term,712.0,958740.0,< 1 year,Rent,Debt Consolidation,8708.65,11.6,19.0,11.0,0.0,72390.0,139920.0,0.0,0.0
198f88f6-6b01-474d-b28f-21c65b7a25c0,cc18ba24-1c44-44b5-815e-772bae5b2983,768086.0,Short Term,718.0,3508483.0,10+ years,Home Mortgage,Debt Consolidation,16431.39,23.7,18.0,16.0,0.0,796670.0,1677192.0,0.0,0.0
8e726630-6b95-4b50-80d4-e78a30ca0cc3,97759913-d829-49a5-ae5e-0a855a599c07,66638.0,Short Term,721.0,1826204.0,4 years,Rent,Debt Consolidation,29219.15,15.7,8.0,17.0,0.0,375934.0,551012.0,0.0,0.0
543eea46-a6fc-452a-9070-dd4a5a49d26e,9d1e3e58-be8d-4145-b6b8-87147e810ca6,334532.0,Short Term,738.0,2022341.0,3 years,Rent,Debt Consolidation,32188.85,20.9,44.0,11.0,0.0,460693.0,1162150.0,0.0,0.0
337bd0a9-616e-4479-9d56-bf0352305f0f,67643e60-23e5-44ef-ba42-3a2c8680ac5a,245718.0,Short Term,692.0,926041.0,1 year,Rent,Debt Consolidation,28475.87,17.3,22.0,11.0,0.0,378309.0,656744.0,0.0,0.0
70a21210-7fea-412f-913f-5c288fa089e8,7061cd37-336a-45bc-9f3d-66f089a435dc,581724.0,Long Term,6980.0,1137492.0,10+ years,Rent,Debt Consolidation,16588.52,17.6,31.0,15.0,0.0,497173.0,790768.0,0.0,0.0
bea030f7-a415-4585-8f25-697235249315,b3a30e24-0626-4e90-b71b-1d71aeaa369d,267960.0,Short Term,698.0,1060675.0,5 years,Rent,Debt Consolidation,23511.74,18.6,24.0,24.0,0.0,377834.0,788282.0,0.0,0.0
2f31db44-10b0-4650-8523-16ce660da02b,e2e59ea7-aed7-4fd0-b860-57bfd9dd0958,536294.0,Long Term,720.0,1235095.0,6 years,Home Mortgage,Debt Consolidation,21202.48,16.0,12.0,10.0,0.0,598975.0,744172.0,0.0,0.0
7e09e279-b2eb-4e12-a9df-0603da7d1401,dd5ac68d-5461-4983-bd7b-5d52782c8105,365464.0,Long Term,692.0,798380.0,10+ years,Home Mortgage,Debt Consolidation,10511.94,30.6,16.0,7.0,0.0,322164.0,481360.0,0.0,0.0
84b651a9-1d98-4754-b321-93e00ea22224,d7140a38-b064-4b9a-ad7f-db6cf6ead03b,66836.0,Short Term,730.0,865868.0,3 years,Rent,Other,5159.26,13.9,17.0,7.0,0.0,0.0,0.0,0.0,0.0
a1946f5b-3349-42b9-8837-541f665e6bda,867078c2-04a2-44b0-8f3b-b7854c190676,399212.0,Long Term,722.0,957695.0,6 years,Rent,Debt Consolidation,15881.91,18.3,9.0,10.0,0.0,49704.0,182138.0,0.0,0.0
d1f77567-b385-44a7-85b5-15e6d4fe55c4,73cbee32-dee7-4a66-99ca-80674837d79c,492140.0,Long Term,735.0,1062556.0,10+ years,Rent,Debt Consolidation,10094.32,13.3,34.0,6.0,0.0,53751.0,363924.0,0.0,0.0
e8ce26b9-0d9d-4d17-abab-b185ca7f1c33,60f5b240-1189-4843-939d-a8df5ee87b94,64372.0,Short Term,705.0,926440.0,7 years,Home Mortgage,other,20767.57,11.2,76.0,6.0,0.0,505039.0,600996.0,0.0,0.0
d392107d-ee3f-47ab-9ee2-58e871c748ea,9321b803-064d-4d2b-8668-d67ba08e44a9,152482.0,Short Term,717.0,2050499.0,10+ years,Home Mortgage,Debt Consolidation,30928.2,20.0,16.0,11.0,0.0,162051.0,400928.0,0.0,0.0
b87b6cec-f436-4259-946d-30b3e658ca74,7c4031f2-e123-44f9-af84-f2ad9b89fb30,450538.0,Long Term,6600.0,886065.0,10+ years,Home Mortgage,Debt Consolidation,16835.14,19.4,12.0,9.0,1.0,131689.0,336622.0,1.0,0.0
36cdd8c0-0524-4a4b-b2be-c7334871fb84,109b8cfe-92a3-453e-85b0-830fd9e96032,535920.0,Long Term,651.0,1062442.0,3 years,Home Mortgage,other,28863.28,14.4,41.0,16.0,0.0,412205.0,802164.0,0.0,0.0
0b0be66f-b289-4bff-bb7d-55b2c83f2458,d64f96e0-f26f-486c-84eb-dd2c99ff2f41,577808.0,Long Term,674.0,1084919.0,10+ years,Home Mortgage,Debt Consolidation,24772.39,24.5,18.0,10.0,0.0,167542.0,216766.0,0.0,0.0
faa71fe3-795f-49d4-9114-038a564eee5c,4c34e70c-1c6b-42b9-844d-86be8f5cb13a,258830.0,Short Term,723.0,563673.0,< 1 year,Rent,Debt Consolidation,15970.83,8.5,71.0,12.0,0.0,345971.0,794838.0,0.0,0.0
7757259a-9e51-4cf0-8efd-f8ce0811a190,740a3d84-40e8-49df-87fa-0eb56f7f3bf5,99999999.0,Short Term,712.0,2434147.0,10+ years,Home Mortgage,Debt Consolidation,21501.54,27.5,62.0,22.0,4.0,268527.0,410212.0,0.0,4.0
bbce74bc-994e-4088-a9fa-6b53885544a7,bd9b0734-a324-4131-8d9d-6e8610ca00bf,607376.0,Short Term,729.0,1292646.0,10+ years,Rent,Debt Consolidation,16265.71,21.8,56.0,10.0,0.0,409108.0,503404.0,0.0,0.0
ae21d0b3-20ed-4b74-97ee-5d0ae36b4c77,ee151a22-48a7-45e6-8a73-b515e5aa1b67,154594.0,Short Term,695.0,269914.0,< 1 year,Rent,Debt Consolidation,8614.6,13.9,27.0,6.0,0.0,39463.0,164978.0,0.0,0.0
104bcd45-1ed7-42de-b4e3-437fd5828184,d71b0bcf-e4bb-4331-be40-f28fa78c89e8,65186.0,Short Term,726.0,1313375.0,3 years,Rent,Debt Consolidation,15651.06,42.2,30.0,12.0,0.0,134254.0,706552.0,0.0,0.0
5bd92448-d734-4870-b8c8-e453f796b0d8,45a44a44-dcaa-48c0-abd1-0be583e19c04,99999999.0,Short Term,716.0,817798.0,2 years,Rent,Debt Consolidation,22284.72,18.6,38.0,12.0,1.0,224884.0,401236.0,1.0,0.0
6952af9d-2b85-4a8e-ab8d-b7d0c4b5c737,304cc94b-c23b-4b1a-ac15-a2cb0e488692,96272.0,Short Term,723.0,622345.0,< 1 year,Rent,Debt Consolidation,16129.1,11.4,73.0,8.0,1.0,172615.0,342276.0,1.0,0.0
dc878bea-681e-4314-9f8b-bffdbf432c0b,fd76c279-55e9-4895-88a1-70319eff9154,645326.0,Long Term,732.0,1241669.0,10+ years,Home Mortgage,Debt Consolidation,25143.84,23.0,18.0,13.0,0.0,514140.0,1263966.0,0.0,0.0
d2cf9b72-1ad0-434e-9d56-62204a7f5bc0,bb92e429-1dd3-4030-924f-bffac2fa4136,585728.0,Short Term,722.0,2412544.0,10+ years,Home Mortgage,Debt Consolidation,22115.05,31.3,15.0,10.0,0.0,1140798.0,2100032.0,0.0,0.0
418de1dc-15bf-43b1-a176-97ab9b47c9a8,94bc29a4-edcc-4123-affe-c5b34fedabc7,263208.0,Short Term,723.0,1638579.0,10+ years,Home Mortgage,Debt Consolidation,28948.21,22.3,32.0,18.0,0.0,708795.0,993586.0,0.0,0.0
10fe9bcd-cd9c-4621-bf3e-3c75e3f17213,0994becb-d5d8-47b0-99ae-75c2331d3d7e,580118.0,Short Term,739.0,1541584.0,1 year,Rent,Debt Consolidation,19783.75,9.6,72.0,18.0,0.0,396758.0,664840.0,0.0,0.0
f79b50e4-4923-42bb-8f34-25877d67ea73,8936cccd-b6f7-41fb-9a72-3e76ef499847,58630.0,Short Term,724.0,1162572.0,4 years,Rent,Debt Consolidation,12206.93,13.2,12.0,10.0,0.0,9234.0,10846.0,0.0,0.0
ad1127c3-f0f6-4de7-8822-9365577c3103,7127f01f-ba88-41d8-9426-87c6f40618a4,99999999.0,Short Term,735.0,747156.0,5 years,Home Mortgage,Debt Consolidation,12701.69,35.3,9.0,11.0,0.0,228342.0,317812.0,0.0,0.0
58ea8a3e-9a8e-4fcb-8790-4c0d2c6401af,8b574252-3238-46c7-9c21-a95ad338542f,391930.0,Long Term,717.0,1438528.0,8 years,Own Home,Home Improvements,29250.12,14.8,7.0,24.0,0.0,155781.0,784212.0,0.0,0.0
2c529a9b-19dd-4859-8d1c-4e109af82cc1,0869d0d0-4538-455d-9174-0a050efc9cf8,220880.0,Short Term,748.0,1378298.0,10+ years,Home Mortgage,Debt Consolidation,12519.67,42.8,24.0,12.0,0.0,73036.0,1879438.0,0.0,0.0
19ab349e-f2a1-4b40-946e-02aa7e21b620,a6e0d57e-480a-4894-85d1-bb20e4d77d11,391688.0,Long Term,634.0,1691361.0,10+ years,Home Mortgage,Debt Consolidation,24595.12,26.0,10.0,9.0,1.0,322373.0,541772.0,0.0,0.0
60d79426-60f1-494b-a638-a4f96293971a,3c8af67a-e77f-44f4-b6fa-ed720a330916,748528.0,Long Term,725.0,2322047.0,< 1 year,Home Mortgage,small_business,1180.28,23.6,20.0,4.0,0.0,50559.0,609884.0,0.0,0.0
3a8cbd7c-a112-4f12-b865-89f1863457d2,eb57dffd-ce35-4404-8188-a9bae887c1db,323246.0,Long Term,707.0,1004967.0,1 year,Home Mortgage,Home Improvements,13005.88,15.3,30.0,5.0,0.0,189715.0,241384.0,0.0,0.0
6c1e9543-97d9-4530-8318-fb834e065d12,505a9d4e-a3b9-4377-aa0f-2d72024e566d,173844.0,Short Term,717.0,769500.0,10+ years,Home Mortgage,Debt Consolidation,9362.06,27.6,57.0,7.0,0.0,130530.0,191334.0,0.0,0.0
b51831a4-533b-420a-9421-992ab7caa677,30a95fbb-3124-4710-b30b-3bfa2ae36c0c,447216.0,Long Term,723.0,1448370.0,10+ years,Own Home,Debt Consolidation,14725.19,22.6,53.0,17.0,0.0,316806.0,824340.0,0.0,0.0
ba3bcb51-0897-4d4d-b53a-d810bbe21001,f7e39c40-1dfe-45dd-9930-35009ca7df6f,168652.0,Short Term,739.0,1847997.0,< 1 year,Rent,Debt Consolidation,14937.99,15.6,8.0,9.0,0.0,102543.0,305998.0,0.0,0.0
69062944-583e-414f-8988-38b6f4489a1f,fd895076-3a49-4a25-b139-1e2f9661bd9e,459228.0,Short Term,746.0,895850.0,10+ years,Home Mortgage,Debt Consolidation,10153.03,34.6,57.0,10.0,0.0,199500.0,559306.0,0.0,0.0
d771c795-5990-4818-baaf-e92a265f3e29,46600fd9-6982-4ebd-b50f-27c5445a134c,611622.0,Long Term,679.0,1263956.0,10+ years,Home Mortgage,Debt Consolidation,24647.18,19.4,72.0,16.0,1.0,328320.0,678876.0,1.0,0.0
e3a1d4b5-40e0-4154-8c54-51d8d36d01fa,ce905bdc-73b3-40cb-9f2e-4c22d0a061f9,549296.0,Short Term,728.0,1138518.0,2 years,Own Home,Debt Consolidation,11479.99,12.1,54.0,23.0,0.0,184167.0,614570.0,0.0,0.0
f70b5570-ae19-4932-bc0d-85e127ff02e0,448a4013-3e74-40b9-8b38-2abb0a493b6b,174416.0,Short Term,743.0,2027718.0,1 year,Home Mortgage,Home Improvements,28050.08,20.9,14.0,15.0,0.0,124716.0,465828.0,0.0,0.0
2577881b-7182-47f5-a5b1-15d5ce6ed8ee,af549ae8-ca1e-4d2c-8ca1-ddd0ac717c40,156530.0,Short Term,719.0,645088.0,10+ years,Rent,Debt Consolidation,9246.35,16.0,53.0,11.0,0.0,144457.0,255002.0,0.0,0.0
f9bec73c-47ef-4cd6-9dee-48bab732206d,132a88f3-39ef-48a9-b704-bea1a0ec9dca,214808.0,Short Term,742.0,1855160.0,10+ years,Home Mortgage,Debt Consolidation,20870.55,14.7,3.0,14.0,0.0,184528.0,387794.0,0.0,0.0
7d83b1f6-cd92-4259-95ee-327302f38262,1df0c8c0-0298-4449-9db3-c9101be80a9c,551056.0,Long Term,684.0,1237356.0,6 years,Own Home,Debt Consolidation,31036.88,14.4,50.0,8.0,0.0,15637.0,116754.0,0.0,0.0
a8722212-71a0-4df4-8961-f0c968a2ca1c,63b76714-c9a2-48bb-8cee-863da6b9e8ab,99999999.0,Short Term,751.0,2063457.0,< 1 year,Rent,Debt Consolidation,19946.77,15.0,5.0,10.0,0.0,167428.0,297792.0,0.0,0.0
9d7117e0-b34e-4c46-9b32-467d5f272af6,e1f672be-45b9-451b-8561-da7444888893,257752.0,Short Term,686.0,619932.0,1 year,Rent,Debt Consolidation,15704.83,20.4,3.0,10.0,0.0,162146.0,297572.0,0.0,0.0
9a0821bd-fd68-4b1f-bb3c-306b05aae23b,b100aef7-8ca6-469f-a813-f543410f7ef8,76582.0,Short Term,741.0,1228331.0,10+ years,Home Mortgage,Home Improvements,5476.37,15.0,75.0,5.0,1.0,20406.0,74316.0,1.0,0.0
79515501-dcc9-4069-aba1-50e997250e67,c5217fa2-2fb1-4ac1-b65c-f0e4b55abc42,99999999.0,Short Term,748.0,1238819.0,1 year,Home Mortgage,Debt Consolidation,23744.11,17.5,17.0,10.0,0.0,20121.0,113102.0,0.0,0.0
0b2717aa-d4a0-47f2-b763-27358c4d9a2a,13943ef2-73a8-4788-a91a-0ddb4be7aeda,99999999.0,Short Term,725.0,944490.0,8 years,Rent,Debt Consolidation,21329.78,11.0,4.0,9.0,1.0,212458.0,546656.0,1.0,0.0
dc2da644-d2d2-48f2-81ec-2d6ede737536,2ac7d89e-c962-49b7-b901-31605b946f4c,99999999.0,Short Term,735.0,584022.0,< 1 year,Rent,Debt Consolidation,3465.22,11.1,6.0,6.0,0.0,95665.0,250052.0,0.0,0.0
451d340d-076c-40ac-8ebb-1cd45dfe88bc,65d9f826-899d-4016-9ef2-5c3e8ba228f6,219560.0,Short Term,744.0,1991010.0,3 years,Rent,Debt Consolidation,18582.76,23.0,41.0,12.0,0.0,534945.0,1162106.0,0.0,0.0
cf282b9b-b391-4f13-a9e3-67ee778ed53c,592860c4-5ef7-4136-a2a6-51a2f49d097e,286220.0,Short Term,725.0,775827.0,3 years,Rent,Debt Consolidation,10214.97,19.7,38.0,9.0,0.0,336642.0,537658.0,0.0,0.0
c5aaca69-43c7-4237-ae7a-855df4a842ae,70cb8fe3-f166-4fc5-94be-f0f62c8890ab,99999999.0,Short Term,742.0,1957190.0,< 1 year,Home Mortgage,Debt Consolidation,9769.61,18.0,7.0,5.0,0.0,516325.0,1156408.0,0.0,0.0
ec8937f9-6b50-4614-9c5b-7a65e46a1d7e,2641260b-c057-4ace-8ae9-850f987b1a1c,223058.0,Long Term,714.0,761311.0,2 years,Rent,Debt Consolidation,9008.85,25.0,12.0,11.0,1.0,255721.0,508750.0,1.0,0.0
32fa1bcb-18d8-4f06-a757-c80d5c94fe7f,718c658d-121c-4c2b-932b-eefeb56e3839,244816.0,Short Term,707.0,634752.0,< 1 year,Rent,Debt Consolidation,10843.68,12.8,33.0,10.0,0.0,133494.0,361130.0,0.0,0.0
5cac967b-d131-487a-9bd5-8152c252917e,1755c155-80d7-4b1b-8de6-90e9f01a8672,160622.0,Short Term,739.0,770640.0,3 years,Rent,Debt Consolidation,8477.04,21.9,43.0,6.0,0.0,175503.0,227546.0,0.0,0.0
a5a1e8e0-961b-4f70-ad1e-2bf3f38f7d21,1b3290ef-e7a4-474f-9bcd-fe3b43a7cced,776402.0,Short Term,714.0,3448386.0,2 years,Home Mortgage,Debt Consolidation,27759.57,12.4,33.0,7.0,0.0,660687.0,944460.0,0.0,0.0
214e3655-269e-4644-808a-f2fe393b5b98,fa6885a7-009d-485e-9e5e-68a1f5d51fd7,99999999.0,Short Term,733.0,570912.0,3 years,Rent,Debt Consolidation,9657.89,7.8,47.0,11.0,0.0,92644.0,319242.0,0.0,0.0
860dc298-4222-4fe1-b15e-0aa8f8cf896c,4e1b1e69-e64a-4999-a095-2f350f0fcb88,336600.0,Long Term,639.0,2034900.0,3 years,Home Mortgage,other,51550.8,30.7,42.0,15.0,0.0,240350.0,466950.0,0.0,0.0
5dbf98eb-c2c7-46ff-9b4b-6b0d4706f9ef,913d2f77-ec6b-43d2-bc4e-2b9fb906fb05,219230.0,Long Term,720.0,1609357.0,4 years,Home Mortgage,Debt Consolidation,13545.48,15.9,64.0,29.0,1.0,75449.0,970706.0,0.0,0.0
41528397-7640-4dfe-b177-d0bb4bbc3ff1,2d658da1-af60-4906-a23e-dcbac33d95b9,787644.0,Long Term,683.0,1749159.0,10+ years,Home Mortgage,Debt Consolidation,24634.07,22.1,5.0,17.0,0.0,362406.0,670340.0,0.0,0.0
e478bddd-2324-4e89-8c98-fe252556ab93,596a9b58-c9e0-45b8-9d89-9010ce6fecb8,99999999.0,Short Term,736.0,756960.0,< 1 year,Rent,Debt Consolidation,9253.76,11.8,43.0,7.0,0.0,144742.0,175318.0,0.0,0.0
65292f08-aabf-42c5-806c-3a5145a361c6,68abaf74-bcc5-403b-81b3-29babaed3392,99999999.0,Short Term,750.0,1135554.0,< 1 year,Rent,Debt Consolidation,14573.0,16.7,13.0,13.0,0.0,99845.0,649528.0,0.0,0.0
dfc2707c-eb6a-466a-b62b-433dba4aa692,0fc91f0c-7564-47b7-97bf-18d67a5829cf,769010.0,Long Term,680.0,2466789.0,3 years,Home Mortgage,Debt Consolidation,35357.29,16.4,27.0,11.0,0.0,455449.0,938344.0,0.0,0.0
12b69dd2-a99a-470f-ac2b-b7b8ae7fbd2c,0b1a4d65-5d3e-4d1c-b66d-a1f41031fd8a,331276.0,Long Term,675.0,2013012.0,4 years,Home Mortgage,Debt Consolidation,17613.95,13.1,31.0,11.0,0.0,120422.0,170478.0,0.0,0.0
658e7204-9640-457e-868e-d2afda78ceed,d5f11c7f-829a-4e46-92e5-2475dbbd8442,183040.0,Short Term,740.0,483531.0,6 years,Home Mortgage,Debt Consolidation,8542.21,19.8,79.0,7.0,0.0,313842.0,506132.0,0.0,0.0
335cfc18-c9af-4423-9baa-99903c134793,8e33b6a0-c651-46f5-a570-0aedaa207379,158202.0,Short Term,688.0,1328271.0,5 years,Home Mortgage,Home Improvements,18595.87,9.2,40.0,13.0,1.0,72694.0,252780.0,0.0,1.0
6f48c4bd-d93e-4dbe-a97b-13a43d1237af,8d375b95-4ce3-4cc6-9761-cedafb8f07a0,448294.0,Short Term,706.0,868946.0,5 years,Rent,Debt Consolidation,12382.3,17.5,35.0,7.0,0.0,145502.0,167640.0,0.0,0.0
75141969-e723-4da2-b43d-06335e982197,73a0777d-5520-4088-b962-d90479826f0a,155100.0,Short Term,746.0,1160444.0,6 years,Home Mortgage,Home Improvements,15666.07,31.2,25.0,9.0,0.0,96330.0,290444.0,0.0,0.0
2925b3ef-8c48-4b70-825e-a6cca78ebbdf,a44c0c3f-1db0-4b3f-96ab-a2fb7ad4bd69,351186.0,Long Term,715.0,946903.0,10+ years,Home Mortgage,Debt Consolidation,6525.74,10.4,49.0,11.0,1.0,88293.0,293788.0,1.0,0.0
b25b439a-fb64-4d84-b237-ce185a1078b7,eaba3cea-e8fc-4030-853b-cb921c9e0099,390302.0,Long Term,666.0,973769.0,10+ years,Home Mortgage,Debt Consolidation,26129.56,16.5,28.0,8.0,0.0,311296.0,411928.0,0.0,0.0
80e1e47a-b5c4-4aea-94b5-1da50e13797b,3ceea33e-7167-4185-bc51-a05eec4b4ccd,132572.0,Short Term,688.0,553432.0,5 years,Rent,Debt Consolidation,9408.23,14.2,41.0,4.0,1.0,58843.0,68464.0,1.0,0.0
be235a44-a7ab-42a6-821b-068a66eed81e,445532b9-6b9a-4d54-a3fa-720d73c8b87b,246532.0,Short Term,704.0,1612264.0,3 years,Own Home,Home Improvements,19481.27,14.3,22.0,8.0,0.0,94088.0,178002.0,0.0,0.0
0c6706b0-acf4-4c79-869f-043a66488eeb,d7c6c1f0-148b-4afa-8cb8-ed97cff4486a,306130.0,Long Term,702.0,849015.0,1 year,Rent,Debt Consolidation,14291.61,13.9,56.0,9.0,2.0,203034.0,371404.0,2.0,0.0
732b1101-9a7d-4df9-b7f9-497e598f0454,034497ae-8ff8-4a0e-87c0-51c06175218d,175516.0,Short Term,721.0,974928.0,10+ years,Home Mortgage,Debt Consolidation,17467.46,23.0,20.0,6.0,0.0,100795.0,171138.0,0.0,0.0
c7651b1d-3ba0-48f2-af64-40755518431c,c2dac765-a80d-4bb6-9ec6-71d431b772ef,434808.0,Long Term,680.0,1408185.0,4 years,Home Mortgage,Debt Consolidation,16088.63,16.0,44.0,7.0,0.0,764123.0,1150556.0,0.0,0.0
4b3adf0f-01da-4be9-9752-48599b11d33f,fbdf4c5a-3570-478e-b57f-601d06f66b4c,402380.0,Long Term,682.0,926687.0,8 years,Home Mortgage,Debt Consolidation,11815.15,26.4,20.0,9.0,0.0,339416.0,657206.0,0.0,0.0
881b512c-daae-4587-b47b-ad30109c850c,a644ead7-c8ea-4d60-bdee-08bff5b5bd94,779174.0,Short Term,719.0,2691654.0,10+ years,Home Mortgage,Debt Consolidation,52935.71,29.0,8.0,15.0,0.0,1926733.0,2802690.0,0.0,0.0
